,hmCH4,hmCO,hmPM10,hmPM25,hmNO2,hmNO,hmNOX,hmSO2,hmWD,hmRH,hmTEMP,hmWS,hmHCNM,hmUVA,hmUVB,hmO3
4401,,21.0,15.0,17.0,14.0,21.0,10.0,,13.0,2.0,14.0,5.0,,10.0,13.0,14.0
4402,,23.0,18.0,18.0,14.0,7.0,9.0,,17.0,5.0,17.0,18.0,,15.0,15.0,17.0
4403,,2.0,11.0,12.0,11.0,5.0,1.0,,16.0,5.0,17.0,11.0,,11.0,12.0,12.0
4404,,21.0,18.0,12.0,21.0,23.0,23.0,,10.0,23.0,15.0,5.0,,,,16.0
4405,,8.0,7.0,8.0,8.0,6.0,8.0,,8.0,5.0,14.0,16.0,,13.0,13.0,13.0
4406,,8.0,13.0,9.0,8.0,7.0,7.0,,15.0,23.0,13.0,15.0,,13.0,13.0,12.0
4407,,11.0,20.0,13.0,11.0,11.0,11.0,,5.0,5.0,17.0,14.0,,14.0,14.0,16.0
4408,,22.0,13.0,8.0,11.0,7.0,7.0,,11.0,5.0,16.0,17.0,,14.0,14.0,15.0
4409,,22.0,20.0,13.0,10.0,6.0,6.0,,7.0,4.0,15.0,14.0,,13.0,13.0,13.0
4410,,8.0,12.0,8.0,8.0,8.0,8.0,,14.0,5.0,12.0,13.0,,12.0,12.0,12.0
4411,,23.0,16.0,22.0,20.0,10.0,10.0,,8.0,23.0,17.0,13.0,,1.0,6.0,16.0
4412,,7.0,11.0,23.0,11.0,6.0,6.0,,8.0,4.0,15.0,14.0,,13.0,13.0,13.0
4413,,10.0,12.0,21.0,10.0,6.0,10.0,,15.0,5.0,15.0,15.0,,14.0,14.0,14.0
4414,,21.0,20.0,8.0,21.0,7.0,7.0,,14.0,4.0,17.0,14.0,,13.0,13.0,13.0
4415,,22.0,20.0,21.0,21.0,6.0,6.0,,15.0,5.0,15.0,16.0,,13.0,13.0,12.0
4416,,23.0,13.0,8.0,22.0,8.0,9.0,,15.0,5.0,14.0,14.0,,12.0,12.0,12.0
4417,,23.0,12.0,13.0,1.0,8.0,1.0,,15.0,5.0,15.0,14.0,,13.0,13.0,13.0
4418,,1.0,14.0,8.0,1.0,8.0,1.0,,14.0,3.0,14.0,16.0,,13.0,13.0,12.0
4419,,23.0,14.0,9.0,21.0,8.0,8.0,,7.0,5.0,13.0,14.0,,13.0,13.0,13.0
4420,,5.0,16.0,9.0,22.0,7.0,7.0,,,,,,,13.0,13.0,14.0
4421,,22.0,12.0,20.0,21.0,6.0,6.0,,,,,,,13.0,13.0,12.0
4422,,9.0,15.0,10.0,9.0,9.0,9.0,,,,,,,13.0,13.0,13.0
4423,,23.0,13.0,12.0,11.0,7.0,11.0,,,,,,,13.0,13.0,13.0
4424,,23.0,15.0,20.0,22.0,2.0,2.0,,,,,,,13.0,13.0,13.0
4425,,1.0,13.0,11.0,22.0,6.0,22.0,,,,,,,0.0,0.0,12.0
4426,,22.0,6.0,12.0,22.0,7.0,7.0,,,,,,,13.0,13.0,13.0
4427,,10.0,10.0,11.0,10.0,7.0,10.0,,,,,,,13.0,13.0,12.0
4428,,22.0,15.0,12.0,11.0,6.0,6.0,,,,,,,13.0,13.0,13.0
4429,,1.0,13.0,12.0,21.0,6.0,23.0,,,,,,,14.0,14.0,13.0
4430,,23.0,15.0,9.0,10.0,6.0,6.0,,,,,,,13.0,13.0,13.0
4431,,22.0,11.0,12.0,22.0,9.0,9.0,,,,,,,12.0,12.0,12.0
4432,,1.0,12.0,15.0,1.0,23.0,1.0,,,,,,,13.0,13.0,12.0
4433,,23.0,12.0,20.0,10.0,7.0,7.0,,16.0,5.0,15.0,13.0,,13.0,13.0,13.0
4434,,23.0,14.0,10.0,11.0,7.0,7.0,,10.0,3.0,14.0,15.0,,13.0,13.0,13.0
4435,,23.0,21.0,22.0,10.0,7.0,10.0,,7.0,5.0,15.0,14.0,,13.0,13.0,13.0
4436,,1.0,12.0,11.0,11.0,7.0,7.0,,17.0,4.0,15.0,13.0,,13.0,13.0,12.0
4437,,2.0,14.0,14.0,1.0,1.0,1.0,,15.0,5.0,14.0,15.0,,13.0,13.0,12.0
4438,,23.0,17.0,9.0,22.0,8.0,8.0,,18.0,23.0,15.0,17.0,,11.0,11.0,13.0
4439,,4.0,17.0,17.0,2.0,6.0,1.0,,9.0,5.0,15.0,16.0,,,,12.0
4440,,23.0,16.0,17.0,9.0,7.0,7.0,,15.0,23.0,14.0,15.0,,14.0,14.0,14.0
4441,,11.0,14.0,18.0,10.0,9.0,10.0,,8.0,4.0,15.0,15.0,,15.0,15.0,13.0
4442,,23.0,15.0,22.0,11.0,8.0,8.0,,15.0,4.0,15.0,15.0,,11.0,11.0,13.0
4443,,23.0,14.0,13.0,9.0,7.0,8.0,,17.0,4.0,13.0,14.0,,,,12.0
4444,,1.0,14.0,8.0,22.0,2.0,2.0,,7.0,5.0,16.0,14.0,5.0,,,12.0
4445,,23.0,15.0,21.0,23.0,6.0,6.0,,7.0,5.0,15.0,16.0,23.0,,,13.0
4446,,2.0,11.0,8.0,23.0,8.0,8.0,,16.0,23.0,14.0,14.0,3.0,,,12.0
4447,,11.0,12.0,11.0,12.0,7.0,7.0,,17.0,4.0,14.0,15.0,5.0,13.0,13.0,13.0
4448,,23.0,10.0,10.0,10.0,8.0,8.0,,17.0,5.0,16.0,14.0,22.0,13.0,13.0,13.0
4449,,23.0,7.0,11.0,10.0,6.0,10.0,,18.0,4.0,16.0,15.0,5.0,13.0,13.0,12.0
4450,,23.0,15.0,15.0,23.0,6.0,9.0,,16.0,4.0,14.0,16.0,3.0,13.0,13.0,12.0
4451,,10.0,13.0,15.0,10.0,9.0,10.0,,16.0,4.0,15.0,14.0,10.0,14.0,14.0,13.0
4452,,22.0,14.0,9.0,22.0,7.0,7.0,,12.0,5.0,16.0,14.0,23.0,13.0,13.0,14.0
4453,,10.0,13.0,15.0,1.0,10.0,23.0,,12.0,5.0,15.0,12.0,5.0,11.0,11.0,12.0
4454,,10.0,15.0,11.0,10.0,6.0,10.0,,15.0,23.0,12.0,15.0,4.0,13.0,13.0,12.0
4455,,22.0,10.0,20.0,22.0,6.0,11.0,,2.0,4.0,16.0,15.0,22.0,14.0,14.0,13.0
4456,,11.0,19.0,11.0,11.0,6.0,11.0,,12.0,3.0,14.0,16.0,11.0,14.0,14.0,13.0
4457,,23.0,15.0,18.0,11.0,6.0,6.0,,15.0,23.0,13.0,15.0,23.0,14.0,14.0,12.0
4458,,9.0,9.0,9.0,11.0,7.0,9.0,,15.0,4.0,14.0,15.0,23.0,13.0,13.0,13.0
4459,,3.0,11.0,11.0,11.0,2.0,11.0,,16.0,2.0,14.0,15.0,11.0,16.0,16.0,13.0
4460,,1.0,13.0,12.0,1.0,6.0,6.0,,10.0,6.0,13.0,13.0,5.0,13.0,13.0,12.0
4461,,11.0,15.0,12.0,11.0,8.0,8.0,,17.0,23.0,18.0,15.0,8.0,11.0,11.0,18.0
4462,,10.0,10.0,10.0,10.0,6.0,10.0,,18.0,4.0,16.0,13.0,22.0,13.0,13.0,13.0
4463,,23.0,20.0,11.0,22.0,6.0,6.0,,1.0,5.0,15.0,16.0,5.0,14.0,13.0,13.0
4464,,23.0,12.0,12.0,7.0,7.0,7.0,,1.0,23.0,15.0,15.0,23.0,14.0,14.0,12.0
4465,,23.0,13.0,12.0,11.0,7.0,7.0,,17.0,23.0,14.0,16.0,23.0,14.0,14.0,13.0
4466,,11.0,14.0,15.0,11.0,7.0,10.0,,15.0,2.0,12.0,15.0,11.0,13.0,13.0,12.0
4467,,3.0,13.0,13.0,3.0,7.0,3.0,,12.0,6.0,13.0,16.0,5.0,4.0,0.0,12.0
4468,,11.0,12.0,11.0,11.0,7.0,11.0,,17.0,4.0,13.0,14.0,5.0,14.0,13.0,12.0
4469,,10.0,13.0,13.0,10.0,6.0,9.0,,17.0,4.0,15.0,15.0,10.0,14.0,14.0,13.0
4470,,13.0,14.0,14.0,23.0,6.0,6.0,,2.0,3.0,15.0,16.0,3.0,14.0,14.0,14.0
4471,,23.0,14.0,12.0,11.0,7.0,7.0,,14.0,5.0,15.0,16.0,23.0,14.0,14.0,13.0
4472,,23.0,17.0,14.0,11.0,6.0,6.0,,17.0,1.0,15.0,17.0,23.0,14.0,14.0,13.0
4473,,21.0,10.0,12.0,10.0,6.0,6.0,,7.0,5.0,15.0,16.0,5.0,14.0,14.0,12.0
4474,,22.0,20.0,20.0,22.0,7.0,22.0,,18.0,3.0,17.0,16.0,3.0,13.0,13.0,13.0
4475,,23.0,14.0,8.0,12.0,7.0,7.0,,2.0,6.0,14.0,15.0,5.0,14.0,14.0,13.0
4476,,10.0,14.0,14.0,10.0,7.0,7.0,,8.0,5.0,13.0,15.0,10.0,13.0,13.0,12.0
4477,,10.0,13.0,12.0,9.0,9.0,9.0,,16.0,5.0,16.0,14.0,22.0,13.0,14.0,13.0
4478,,23.0,12.0,12.0,22.0,7.0,7.0,,17.0,6.0,15.0,16.0,23.0,13.0,13.0,12.0
4479,,23.0,15.0,12.0,23.0,7.0,8.0,,11.0,3.0,15.0,16.0,3.0,13.0,13.0,14.0
4480,,1.0,17.0,12.0,10.0,10.0,10.0,,17.0,6.0,15.0,16.0,2.0,13.0,13.0,14.0
4481,,23.0,13.0,12.0,22.0,7.0,7.0,,10.0,2.0,17.0,14.0,7.0,14.0,14.0,12.0
4482,,8.0,19.0,19.0,22.0,7.0,7.0,,16.0,6.0,15.0,16.0,5.0,14.0,14.0,13.0
4483,,10.0,16.0,16.0,7.0,7.0,7.0,,7.0,3.0,15.0,16.0,1.0,13.0,14.0,13.0
4484,,11.0,15.0,11.0,7.0,7.0,7.0,,8.0,4.0,15.0,15.0,4.0,14.0,14.0,14.0
4485,,9.0,16.0,12.0,9.0,7.0,9.0,,7.0,5.0,15.0,13.0,9.0,13.0,13.0,15.0
4486,,22.0,9.0,8.0,9.0,7.0,8.0,,12.0,6.0,16.0,13.0,22.0,14.0,14.0,16.0
4487,,22.0,8.0,11.0,11.0,7.0,7.0,,18.0,6.0,15.0,15.0,23.0,14.0,14.0,13.0
4488,,23.0,12.0,13.0,23.0,8.0,6.0,,21.0,5.0,15.0,16.0,5.0,15.0,15.0,13.0
4489,,11.0,15.0,12.0,11.0,7.0,7.0,,12.0,4.0,15.0,16.0,23.0,14.0,14.0,14.0
4490,,21.0,13.0,19.0,11.0,7.0,7.0,,14.0,4.0,14.0,14.0,4.0,13.0,13.0,13.0
4491,,7.0,15.0,14.0,8.0,7.0,7.0,,3.0,6.0,14.0,15.0,7.0,14.0,13.0,14.0
4492,,10.0,7.0,8.0,10.0,7.0,7.0,,16.0,23.0,14.0,16.0,10.0,13.0,13.0,13.0
4493,,23.0,14.0,7.0,21.0,7.0,7.0,,10.0,6.0,15.0,13.0,21.0,13.0,13.0,14.0
4494,,23.0,14.0,20.0,11.0,7.0,7.0,,8.0,6.0,15.0,15.0,5.0,17.0,17.0,13.0
4495,,10.0,14.0,13.0,10.0,10.0,10.0,,15.0,23.0,14.0,15.0,4.0,17.0,17.0,13.0
4496,,23.0,14.0,14.0,21.0,11.0,12.0,,10.0,7.0,17.0,11.0,23.0,18.0,18.0,14.0
4497,,12.0,14.0,14.0,12.0,7.0,7.0,,14.0,1.0,16.0,14.0,23.0,14.0,14.0,14.0
4498,,7.0,19.0,12.0,11.0,7.0,7.0,,8.0,23.0,15.0,12.0,5.0,14.0,14.0,13.0
4499,,13.0,15.0,12.0,12.0,9.0,12.0,,8.0,5.0,14.0,15.0,3.0,13.0,13.0,14.0
4500,,10.0,10.0,7.0,10.0,9.0,9.0,,9.0,6.0,16.0,9.0,23.0,14.0,14.0,14.0
4501,,12.0,13.0,12.0,12.0,7.0,12.0,,2.0,1.0,1.0,1.0,4.0,7.0,3.0,14.0
4502,,23.0,13.0,12.0,21.0,23.0,23.0,,22.0,13.0,,,23.0,,,12.0
4503,,10.0,8.0,8.0,10.0,7.0,7.0,,5.0,23.0,,,1.0,14.0,13.0,13.0
4504,,13.0,14.0,7.0,13.0,13.0,13.0,,6.0,6.0,,13.0,22.0,13.0,13.0,16.0
4505,,23.0,13.0,13.0,11.0,7.0,7.0,,13.0,4.0,15.0,17.0,23.0,15.0,15.0,14.0
4506,,23.0,15.0,19.0,21.0,7.0,7.0,,8.0,6.0,14.0,15.0,20.0,,,15.0
4507,,22.0,19.0,19.0,11.0,8.0,8.0,,17.0,4.0,15.0,14.0,23.0,,,14.0
4508,,23.0,15.0,15.0,12.0,7.0,7.0,,9.0,6.0,14.0,14.0,23.0,,,14.0
4509,,11.0,14.0,10.0,10.0,10.0,10.0,,10.0,6.0,13.0,14.0,10.0,15.0,15.0,14.0
4510,,12.0,19.0,19.0,12.0,7.0,11.0,,11.0,5.0,16.0,11.0,20.0,14.0,14.0,16.0
4511,,7.0,19.0,19.0,12.0,7.0,7.0,,18.0,5.0,15.0,15.0,21.0,13.0,13.0,14.0
4512,,7.0,14.0,12.0,12.0,7.0,7.0,,14.0,6.0,14.0,14.0,12.0,14.0,13.0,14.0
4513,,8.0,14.0,8.0,10.0,8.0,8.0,,8.0,23.0,14.0,14.0,10.0,14.0,13.0,14.0
4514,,23.0,12.0,12.0,21.0,10.0,10.0,,11.0,5.0,16.0,14.0,11.0,13.0,13.0,14.0
4515,,23.0,12.0,11.0,11.0,7.0,7.0,,9.0,2.0,14.0,15.0,23.0,13.0,13.0,14.0
4516,,10.0,15.0,19.0,21.0,21.0,21.0,,20.0,4.0,15.0,19.0,10.0,12.0,12.0,14.0
4517,,7.0,9.0,19.0,21.0,7.0,7.0,,9.0,5.0,15.0,17.0,23.0,14.0,14.0,14.0
4518,,7.0,10.0,10.0,9.0,7.0,7.0,,13.0,23.0,15.0,13.0,1.0,13.0,13.0,15.0
4519,,21.0,9.0,12.0,12.0,10.0,11.0,,9.0,6.0,16.0,14.0,22.0,13.0,13.0,15.0
4520,,9.0,9.0,7.0,9.0,7.0,9.0,,17.0,4.0,15.0,16.0,4.0,14.0,13.0,14.0
4521,,7.0,15.0,7.0,21.0,7.0,7.0,,13.0,5.0,16.0,17.0,23.0,12.0,12.0,14.0
4522,,23.0,11.0,22.0,11.0,10.0,10.0,,9.0,6.0,14.0,16.0,2.0,12.0,12.0,14.0
4523,,2.0,12.0,2.0,21.0,8.0,8.0,,13.0,6.0,15.0,13.0,2.0,12.0,12.0,14.0
4524,,22.0,18.0,11.0,11.0,7.0,9.0,,17.0,5.0,14.0,15.0,22.0,,,15.0
4525,,7.0,10.0,18.0,20.0,7.0,7.0,,1.0,2.0,16.0,14.0,21.0,14.0,14.0,14.0
4526,,7.0,15.0,19.0,7.0,7.0,7.0,,7.0,5.0,14.0,15.0,21.0,14.0,14.0,15.0
4527,,7.0,9.0,15.0,13.0,7.0,7.0,,17.0,2.0,15.0,13.0,22.0,14.0,14.0,14.0
4528,,11.0,11.0,11.0,11.0,7.0,7.0,,16.0,6.0,14.0,12.0,3.0,14.0,14.0,14.0
4529,,22.0,14.0,14.0,22.0,21.0,22.0,,16.0,5.0,14.0,16.0,23.0,13.0,13.0,14.0
4530,,1.0,10.0,18.0,1.0,21.0,21.0,,8.0,6.0,15.0,10.0,21.0,13.0,13.0,14.0
4531,,7.0,9.0,9.0,20.0,7.0,7.0,,9.0,4.0,15.0,2.0,23.0,13.0,13.0,15.0
4532,,8.0,10.0,18.0,20.0,7.0,7.0,,2.0,3.0,14.0,4.0,21.0,13.0,13.0,15.0
4533,,10.0,8.0,10.0,11.0,8.0,8.0,,7.0,21.0,17.0,13.0,21.0,13.0,13.0,13.0
4534,,,,,,,,,,,,,,,,
4535,,,,,,,,,,,,,,,,
4536,,,,,,,,,,,,,,,,
4537,,,,,,,,,,,,,,,,
4538,,,,,,,,,,,,,,,,
4539,,,,,,,,,,,,,,,,
4540,,,,,,,,,,,,,,,,
4541,,,,,,,,,,,,,,,,
4542,,,,,,,,,,,,,,,,
4543,,,,,,,,,,,,,,,,
4544,,,,,,,,,,,,,,,,
4545,,,,,,,,,,,,,,,,
4546,,,,,,,,,,,,,,,,
4547,,,,,,,,,,,,,,,,
4548,,,,,,,,,,,,,,,,
4549,,,,,,,,,,,,,,,,
4550,,,,,,,,,,,,,,,,
4551,,,,,,,,,,,,,,,,
4552,,,,,,,,,,,,,,,,
4553,,,,,,,,,,,,,,,,
4554,,,,,,,,,,,,,,,,
4555,,,,,,,,,,,,,,,,
4556,,,,,,,,,,,,,,,,
4557,,,,,,,,,,,,,,,,
4558,,,,,,,,,,,,,,,,
4559,,,,,,,,,,,,,,,,
4560,,,,,,,,,,,,,,,,
4561,,,,,,,,,,,,,,,,
4562,,,,,,,,,,,,,,,,
4563,,,,,,,,,,,,,,,,
4564,,,,,,,,,,,,,,,,
4565,,,,,,,,,,,,,,,,
4566,,,,,,,,,,,,,,,,
4567,,,,,,,,,,,,,,,,
4568,,,,,,,,,,,,,,,,
4569,,,,,,,,,,,,,,,,
4570,,,,,,,,,,,,,,,,
4571,,,,,,,,,,,,,,,,
4572,,,,,,,,,,,,,,,,
4573,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,
4575,,,,,,,,,,,,,,,,
4576,,,,,,,,,,,,,,,,
4577,,,,,,,,,,,,,,,,
4578,,,,,,,,,,,,,,,,
4579,,,,,,,,,,,,,,,,
4580,,,,,,,,,,,,,,,,
4581,,,,,,,,,,,,,,,,
4582,,,,,,,,,,,,,,,,
4583,,,,,,,,,,,,,,,,
4584,,,,,,,,,,,,,,,,
4585,,,,,,,,,,,,,,,,
4586,,,,,,,,,,,,,,,,
4587,,,,,,,,,,,,,,,,
4588,,,,,,,,,,,,,,,,
4589,,,,,,,,,,,,,,,,
4590,,,,,,,,,,,,,,,,
4591,,,,,,,,,,,,,,,,
4592,,,,,,,,,,,,,,,,
4593,,,,,,,,,,,,,,,,
4594,,,,,,,,,,,,,,,,
4595,,,,,,,,,,,,,,,,
4596,,,,,,,,,,,,,,,,
4597,,,,,,,,,,,,,,,,
4598,,,,,,,,,,,,,,,,
4599,,,,,,,,,,,,,,,,
4600,,,,,,,,,,,,,,,,
4601,,,,,,,,,,,,,,,,
4602,,,,,,,,,,,,,,,,
4603,,,,,,,,,,,,,,,,
4604,,,,,,,,,,,,,,,,
4605,,,,,,,,,,,,,,,,
4606,,,,,,,,,,,,,,,,
4607,,,,,,,,,,,,,,,,
4608,,,,,,,,,,,,,,,,
4609,,,,,,,,,,,,,,,,
4610,,,,,,,,,,,,,,,,
4611,,,,,,,,,,,,,,,,
4612,,,,,,,,,,,,,,,,
4613,,,,,,,,,,,,,,,,
4614,,,,,,,,,,,,,,,,
4615,,,,,,,,,,,,,,,,
4616,,,,,,,,,,,,,,,,
4617,,,,,,,,,,,,,,,,
4618,,,,,,,,,,,,,,,,
4619,,,,,,,,,,,,,,,,
4620,,,,,,,,,,,,,,,,
4621,,,,,,,,,,,,,,,,
4622,,,,,,,,,,,,,,,,
4623,,,,,,,,,,,,,,,,
4624,,,,,,,,,,,,,,,,
4625,,,,,,,,,,,,,,,,
4626,,,,,,,,,,,,,,,,
4627,,,,,,,,,,,,,,,,
4628,,,,,,,,,,,,,,,,
4629,,,,,,,,,,,,,,,,
4630,,,,,,,,,,,,,,,,
4631,,,,,,,,,,,,,,,,
4632,,,,,,,,,,,,,,,,
4633,,,,,,,,,,,,,,,,
4634,,,,,,,,,,,,,,,,
4635,,,,,,,,,,,,,,,,
4636,,,,,,,,,,,,,,,,
4637,,,,,,,,,,,,,,,,
4638,,,,,,,,,,,,,,,,
4639,,,,,,,,,,,,,,,,
4640,,,,,,,,,,,,,,,,
4641,,,,,,,,,,,,,,,,
4642,,,,,,,,,,,,,,,,
4643,,,,,,,,,,,,,,,,
4644,,,,,,,,,,,,,,,,
4645,,,,,,,,,,,,,,,,
4646,,,,,,,,,,,,,,,,
4647,,,,,,,,,,,,,,,,
4648,,,,,,,,,,,,,,,,
4649,,,,,,,,,,,,,,,,
4650,,,,,,,,,,,,,,,,
4651,,,,,,,,,,,,,,,,
4652,,,,,,,,,,,,,,,,
4653,,,,,,,,,,,,,,,,
4654,,,,,,,,,,,,,,,,
4655,,,,,,,,,,,,,,,,
4656,,,,,,,,,,,,,,,,
4657,,,,,,,,,,,,,,,,
4658,,,,,,,,,,,,,,,,
4659,,,,,,,,,,,,,,,,
4660,,,,,,,,,,,,,,,,
4661,,,,,,,,,,,,,,,,
4662,,,,,,,,,,,,,,,,
4663,,,,,,,,,,,,,,,,
4664,,,,,,,,,,,,,,,,
4665,,,,,,,,,,,,,,,,
4666,,,,,,,,,,,,,,,,
4667,,,,,,,,,,,,,,,,
4668,,,,,,,,,,,,,,,,
4669,,,,,,,,,,,,,,,,
4670,,,,,,,,,,,,,,,,
4671,,,,,,,,,,,,,,,,
4672,,,,,,,,,,,,,,,,
4673,,,,,,,,,,,,,,,,
4674,,,,,,,,,,,,,,,,
4675,,,,,,,,,,,,,,,,
4676,,,,,,,,,,,,,,,,
4677,,,,,,,,,,,,,,,,
4678,,,,,,,,,,,,,,,,
4679,,,,,,,,,,,,,,,,
4680,,,,,,,,,,,,,,,,
4681,,,,,,,,,,,,,,,,
4682,,,,,,,,,,,,,,,,
4683,,,,,,,,,,,,,,,,
4684,,,,,,,,,,,,,,,,
4685,,,,,,,,,,,,,,,,
4686,,,,,,,,,,,,,,,,
4687,,,,,,,,,,,,,,,,
4688,,,,,,,,,,,,,,,,
4689,,,,,,,,,,,,,,,,
4690,,,,,,,,,,,,,,,,
4691,,,,,,,,,,,,,,,,
4692,,,,,,,,,,,,,,,,
4693,,,,,,,,,,,,,,,,
4694,,,,,,,,,,,,,,,,
4695,,,,,,,,,,,,,,,,
4696,,,,,,,,,,,,,,,,
4697,,,,,,,,,,,,,,,,
4698,,,,,,,,,,,,,,,,
4699,,,,,,,,,,,,,,,,
4700,,,,,,,,,,,,,,,,
4701,,,,,,,,,,,,,,,,
4702,,,,,,,,,,,,,,,,
4703,,,,,,,,,,,,,,,,
4704,,,,,,,,,,,,,,,,
4705,,,,,,,,,,,,,,,,
4706,,,,,,,,,,,,,,,,
4707,,,,,,,,,,,,,,,,
4708,,,,,,,,,,,,,,,,
4709,,,,,,,,,,,,,,,,
4710,,,,,,,,,,,,,,,,
4711,,,,,,,,,,,,,,,,
4712,,,,,,,,,,,,,,,,
4713,,,,,,,,,,,,,,,,
4714,,,,,,,,,,,,,,,,
4715,,,,,,,,,,,,,,,,
4716,,,,,,,,,,,,,,,,
4717,,,,,,,,,,,,,,,,
4718,,,,,,,,,,,,,,,,
4719,,,,,,,,,,,,,,,,
4720,,,,,,,,,,,,,,,,
4721,,,,,,,,,,,,,,,,
4722,,,,,,,,,,,,,,,,
4723,,,,,,,,,,,,,,,,
4724,,,,,,,,,,,,,,,,
4725,,,,,,,,,,,,,,,,
4726,,,,,,,,,,,,,,,,
4727,,,,,,,,,,,,,,,,
4728,,,,,,,,,,,,,,,,
4729,,,,,,,,,,,,,,,,
4730,,,,,,,,,,,,,,,,
4731,,,,,,,,,,,,,,,,
4732,,,,,,,,,,,,,,,,
4733,,,,,,,,,,,,,,,,
4734,,,,,,,,,,,,,,,,
4735,,,,,,,,,,,,,,,,
4736,,,,,,,,,,,,,,,,
4737,,,,,,,,,,,,,,,,
4738,,,,,,,,,,,,,,,,
4739,,,,,,,,,,,,,,,,
4740,,,,,,,,,,,,,,,,
4741,,,,,,,,,,,,,,,,
4742,,,,,,,,,,,,,,,,
4743,,,,,,,,,,,,,,,,
4744,,,,,,,,,,,,,,,,
4745,,,,,,,,,,,,,,,,
4746,,,,,,,,,,,,,,,,
4747,,,,,,,,,,,,,,,,
4748,,22.0,19.0,7.0,21.0,7.0,21.0,,10.0,23.0,15.0,16.0,23.0,13.0,13.0,13.0
4749,,11.0,10.0,11.0,11.0,7.0,7.0,,12.0,23.0,13.0,14.0,21.0,13.0,13.0,13.0
4750,,11.0,8.0,15.0,15.0,8.0,8.0,,8.0,6.0,15.0,7.0,23.0,12.0,12.0,15.0
4751,,9.0,10.0,10.0,11.0,9.0,9.0,,10.0,5.0,16.0,15.0,22.0,13.0,13.0,14.0
4752,,21.0,14.0,7.0,11.0,7.0,7.0,,8.0,5.0,17.0,16.0,21.0,13.0,13.0,13.0
4753,,12.0,12.0,12.0,9.0,9.0,9.0,,8.0,5.0,15.0,16.0,23.0,13.0,13.0,13.0
4754,,16.0,9.0,13.0,20.0,13.0,13.0,,23.0,13.0,1.0,19.0,11.0,23.0,14.0,23.0
4755,,21.0,20.0,15.0,21.0,9.0,21.0,,1.0,2.0,18.0,15.0,21.0,13.0,13.0,16.0
4756,,22.0,19.0,19.0,21.0,6.0,6.0,,11.0,1.0,17.0,13.0,22.0,12.0,13.0,15.0
4757,,11.0,13.0,13.0,11.0,6.0,7.0,,16.0,23.0,15.0,16.0,22.0,13.0,13.0,13.0
4758,,8.0,15.0,12.0,20.0,7.0,8.0,,6.0,6.0,15.0,9.0,23.0,13.0,13.0,13.0
4759,,9.0,10.0,10.0,9.0,7.0,9.0,,8.0,4.0,15.0,16.0,23.0,13.0,13.0,13.0
4760,,2.0,14.0,6.0,11.0,2.0,8.0,,15.0,3.0,15.0,14.0,23.0,13.0,13.0,13.0
4761,,22.0,13.0,13.0,22.0,23.0,22.0,,3.0,4.0,16.0,15.0,21.0,13.0,13.0,14.0
4762,,6.0,15.0,6.0,10.0,6.0,6.0,,8.0,5.0,14.0,15.0,22.0,13.0,13.0,13.0
4763,,7.0,14.0,13.0,9.0,7.0,7.0,,7.0,5.0,16.0,14.0,23.0,13.0,13.0,13.0
4764,,8.0,15.0,8.0,8.0,8.0,8.0,,15.0,23.0,14.0,14.0,23.0,13.0,13.0,13.0
4765,,10.0,14.0,11.0,11.0,10.0,10.0,,9.0,6.0,13.0,15.0,20.0,13.0,13.0,13.0
4766,,23.0,14.0,10.0,20.0,7.0,8.0,,16.0,5.0,13.0,14.0,22.0,,,13.0
4767,,1.0,16.0,10.0,2.0,2.0,2.0,,13.0,5.0,14.0,15.0,23.0,13.0,13.0,13.0
4768,,22.0,17.0,9.0,22.0,6.0,22.0,,4.0,4.0,14.0,15.0,23.0,13.0,13.0,13.0
4769,,22.0,17.0,12.0,21.0,7.0,7.0,,3.0,6.0,16.0,13.0,23.0,14.0,14.0,15.0
4770,,23.0,7.0,7.0,11.0,7.0,7.0,,12.0,5.0,15.0,12.0,21.0,13.0,13.0,13.0
4771,,23.0,12.0,12.0,11.0,8.0,8.0,,9.0,5.0,14.0,15.0,23.0,13.0,13.0,12.0
4772,,23.0,9.0,10.0,9.0,6.0,9.0,,17.0,4.0,15.0,14.0,21.0,13.0,13.0,13.0
4773,,11.0,11.0,11.0,11.0,6.0,11.0,,15.0,5.0,15.0,15.0,23.0,13.0,13.0,12.0
4774,,8.0,15.0,8.0,8.0,8.0,8.0,,15.0,5.0,14.0,16.0,23.0,13.0,13.0,13.0
4775,,5.0,13.0,6.0,1.0,6.0,10.0,,13.0,5.0,15.0,15.0,23.0,13.0,13.0,13.0
4776,,10.0,16.0,6.0,10.0,8.0,10.0,,14.0,5.0,15.0,16.0,23.0,13.0,13.0,12.0
4777,,22.0,16.0,18.0,11.0,6.0,6.0,,16.0,4.0,14.0,16.0,23.0,13.0,13.0,13.0
4778,,10.0,10.0,10.0,10.0,8.0,8.0,,7.0,4.0,15.0,15.0,23.0,13.0,13.0,14.0
4779,,23.0,8.0,12.0,21.0,8.0,8.0,,7.0,5.0,16.0,14.0,23.0,14.0,14.0,15.0
4780,,5.0,13.0,12.0,20.0,6.0,9.0,,13.0,5.0,12.0,13.0,21.0,14.0,14.0,14.0
4781,,5.0,18.0,6.0,22.0,6.0,22.0,,7.0,5.0,16.0,13.0,23.0,13.0,13.0,15.0
